	origin	dest	price	miles
3001	GSP	GPT	84.5	505
3002	GSP	HOU	102	845
3003	GSP	HRL	290.12	1095
3004	GSP	IAD	81.75	384
3005	GSP	JAX	102.64	305
3006	GSP	LAS	51.5	1850
3007	GSP	LAX	230.1	2057
3008	GSP	LGA	130	610
3009	GSP	MCI	116.86	753
3010	GSP	MCO	52	449
3011	GSP	MDW	124.79	562
3012	GSP	MKE	144.13	634
3013	GSP	MOB	79.5	455
3014	GSP	MSP	143.9	902
3015	GSP	MSY	83.5	578
3016	GSP	PBI	141.6	580
3017	GSP	PHX	157	1704
3018	GSP	PIE	50	482
3019	GSP	PIT	97	401
3020	GSP	RSW	120.03	577
3021	GSP	SAN	179.3	2007
3022	GSP	SFB	50	426
3023	GSP	SLC	68	1669
3024	GSP	SMF	335	2182
3025	GSP	STL	179.63	524
3026	GSP	TPA	54	477
3027	GST	ANC	172	532
3028	GST	JNU	68	41
3029	GTF	AZA	50	978
3030	GTF	BWI	178	1823
3031	GTF	CLE	408	1509
3032	GTF	DTW	133.5	1415
3033	GTF	GRR	199.5	1295
3034	GTF	LAS	51	811
3035	GTF	MSP	68.12	887
3036	GTF	PIT	263	1613
3037	GTF	SEA	57.12	512
3038	GUC	DFW	50	678
3039	GUC	IAH	167.87	886
3040	GUM	HNL	304.08	3801
3041	GUM	SPN	79.5	129
3042	HDN	ATL	148.15	1340
3043	HDN	BOS	108	1871
3044	HDN	DFW	90.9	769
3045	HDN	EWR	168.77	1728
3046	HDN	FLL	53	1843
3047	HDN	IAD	220.85	1582
3048	HDN	IAH	90.23	985
3049	HDN	LGB	83	758
3050	HDN	MSP	126.24	774
3051	HDN	ORD	678	1009
3052	HGR	PIE	50	861
3053	HGR	SFB	50	780
3054	HNL	AGS	637.43	4645
3055	HNL	ANC	50.71	2777
3056	HNL	ATL	60	4502
3057	HNL	BOS	273	5095
3058	HNL	BWI	64.3	4855
3059	HNL	CHS	69.5	4761
3060	HNL	CLE	171.34	4559
3061	HNL	DCA	239	4840
3062	HNL	DEN	111	3365
3063	HNL	DFW	176.08	3784
3064	HNL	DTW	207.5	4475
3065	HNL	EWR	55	4962
3066	HNL	FAI	67.48	3038
3067	HNL	GUM	346	3801
3068	HNL	IAD	53.5	4817
3069	HNL	IAH	158.12	3904
3070	HNL	IND	217	4341
3071	HNL	ITO	51.13	216
3072	HNL	JAX	342	4702
3073	HNL	JFK	101	4983
3074	HNL	KOA	52	163
3075	HNL	LAS	68	2762
3076	HNL	LAX	51.29	2556
3077	HNL	LGA	292.97	4976
3078	HNL	LGB	108.5	2569
3079	HNL	LIH	50	102
3080	HNL	MSP	53.54	3972
3081	HNL	OAK	50.12	2409
3082	HNL	OGG	50	100
3083	HNL	OMA	370.65	3831
3084	HNL	ORD	177.65	4243
3085	HNL	PDX	54.5	2603
3086	HNL	PHX	128	2917
3087	HNL	PIT	280	4652
3088	HNL	PPG	63.5	2599
3089	HNL	SAN	64	2614
3090	HNL	SEA	50	2677
3091	HNL	SFO	58	2398
3092	HNL	SJC	53	2417
3093	HNL	SLC	58	2994
3094	HNL	SMF	58	2462
3095	HNL	TPA	250.83	4691
3096	HOU	ABQ	56.28	759
3097	HOU	AMA	69	537
3098	HOU	ATL	50	696
3099	HOU	AUS	50.51	148
3100	HOU	BDL	154	1519
3101	HOU	BHM	50.59	570
3102	HOU	BNA	50.04	670
3103	HOU	BOI	108.96	1501
3104	HOU	BOS	51	1609
3105	HOU	BUF	83.07	1297
3106	HOU	BUR	91.5	1389
3107	HOU	BWI	50.5	1246
3108	HOU	CHS	57.11	928
3109	HOU	CLE	53.21	1106
3110	HOU	CLT	50.94	920
3111	HOU	CMH	74.39	1001
3112	HOU	CRP	50	187
3113	HOU	CVG	108	886
3114	HOU	DAL	51	239
3115	HOU	DCA	50.09	1218
3116	HOU	DEN	50	883
3117	HOU	DSM	191	825
3118	HOU	DTW	80.77	1092
3119	HOU	ECP	57.97	571
3120	HOU	ELP	52.08	677
3121	HOU	EWR	79	1411
3122	HOU	FLL	50.5	957
3123	HOU	FNT	158.73	1119
3124	HOU	GEG	139.38	1716
3125	HOU	GRR	162.16	1061
3126	HOU	GSP	130	845
3127	HOU	HRL	51.1	277
3128	HOU	IAD	103.25	1201
3129	HOU	ICT	263	565
3130	HOU	IND	51.61	861
3131	HOU	ISP	517	1465
3132	HOU	JAX	58.38	816
3133	HOU	JFK	68	1428
3134	HOU	LAS	50	1235
3135	HOU	LAX	50.5	1390
3136	HOU	LBB	79.51	474
3137	HOU	LGA	56.17	1428
3138	HOU	LIT	60.14	393
3139	HOU	MAF	50.35	441
3140	HOU	MCI	53.42	666
3141	HOU	MCO	50	849
3142	HOU	MDW	50	937
3143	HOU	MEM	50	484
3144	HOU	MHT	88.94	1606
3145	HOU	MKE	51.34	1004
3146	HOU	MSP	70.83	1057
3147	HOU	MSY	51	302
3148	HOU	OAK	87.58	1642
3149	HOU	OKC	50	419
3150	HOU	OMA	56.21	804
3151	HOU	ONT	87	1345
3152	HOU	ORF	75.91	1209
3153	HOU	PBI	135.55	948
3154	HOU	PDX	96.92	1843
3155	HOU	PHL	61.85	1336
3156	HOU	PHX	52.53	1020
3157	HOU	PIT	59	1131
3158	HOU	PNS	50.45	488
3159	HOU	PVD	60.5	1571
3160	HOU	PWM	133	1679
3161	HOU	RDU	79.18	1050
3162	HOU	RIC	88.08	1166
3163	HOU	RNO	149.36	1546
3164	HOU	ROC	189.54	1346
3165	HOU	RSW	189.69	853
3166	HOU	SAN	50.07	1313
3167	HOU	SAT	51.64	192
3168	HOU	SDF	56.64	803
3169	HOU	SEA	98.7	1894
3170	HOU	SFO	50.17	1649
3171	HOU	SJC	100	1621
3172	HOU	SJU	112.22	1997
3173	HOU	SLC	88.11	1214
3174	HOU	SMF	114.6	1624
3175	HOU	SNA	87	1357
3176	HOU	STL	54.01	687
3177	HOU	TPA	50	781
3178	HOU	TUL	50	453
3179	HOU	TUS	126.67	945
3180	HPN	ATL	51	780
3181	HPN	FLL	55	1097
3182	HPN	MCO	50	972
3183	HPN	MOB	178.5	1082
3184	HPN	OMA	269	1154
3185	HPN	ORD	103	738
3186	HPN	PBI	64	1056
3187	HPN	RSW	93	1102
3188	HPN	TPA	98	1032
3189	HRL	ABQ	149.31	807
3190	HRL	AMA	187	665
3191	HRL	ATL	147.57	942
3192	HRL	AUS	50.5	273
3193	HRL	BHM	149	826
3194	HRL	BNA	128.09	941
3195	HRL	BWI	160.65	1507
3196	HRL	CHS	163.88	1154
3197	HRL	CMH	227	1274
3198	HRL	DAL	71.32	458
3199	HRL	DCA	175	1479
3200	HRL	DEN	52	1023
3201	HRL	DTW	170.21	1369
3202	HRL	ELP	111.75	653
3203	HRL	FLL	383.1	1087
3204	HRL	FNT	188.94	1396
3205	HRL	GSP	238.26	1095
3206	HRL	HOU	55.63	277
3207	HRL	IAH	108.15	295
3208	HRL	IND	111.5	1138
3209	HRL	JAX	159.38	1015
3210	HRL	LAS	115.59	1236
3211	HRL	LAX	102	1349
3212	HRL	LBB	130.74	570
3213	HRL	LGA	167.81	1691
3214	HRL	MAF	108.58	480
3215	HRL	MCI	172.06	917
3216	HRL	MCO	137.08	1016
3217	HRL	MDW	171	1212
3218	HRL	MEM	167	760
3219	HRL	MKE	165.31	1278
3220	HRL	MSP	71	1310
3221	HRL	MSY	130.25	521
3222	HRL	OAK	170	1638
3223	HRL	OKC	130.76	631
3224	HRL	ONT	156.49	1307
3225	HRL	ORD	53.5	1219
3226	HRL	PDX	165	1918
3227	HRL	PHX	137.46	993
3228	HRL	PIT	158.58	1403
3229	HRL	PVD	277.85	1834
3230	HRL	RDU	527.11	1298
3231	HRL	SAN	138.19	1257
3232	HRL	SAT	125.79	233
3233	HRL	SEA	199.17	1985
3234	HRL	SFO	157.73	1644
3235	HRL	SJC	164.07	1614
3236	HRL	SJU	524	2090
3237	HRL	SMF	162.48	1633
3238	HRL	SNA	217.51	1313
3239	HRL	STL	168	961
3240	HRL	TPA	158.46	939
3241	HRL	TUL	135	695
3242	HSV	ATL	58.79	151
3243	HSV	DEN	51	1048
3244	HSV	MCO	50	535
3245	HSV	ORD	194	510
3246	HSV	SLC	64.5	1439
3247	HTS	MYR	51	382
3248	HTS	PGD	51	790
3249	HTS	PIE	50	721
3250	HTS	SFB	50	665
3251	HYA	JFK	67	196
3252	IAD	ABQ	366.05	1628
3253	IAD	ATL	50.03	534
3254	IAD	AUS	50	1297
3255	IAD	BDL	51	326
3256	IAD	BIS	368.57	1294
3257	IAD	BNA	55.08	542
3258	IAD	BOI	182.08	2025
3259	IAD	BOS	52.49	413
3260	IAD	BTV	127	441
3261	IAD	BUR	133.82	2279
3262	IAD	BZN	175.46	1773
3263	IAD	CHS	53	441
3264	IAD	CLE	52.5	288
3265	IAD	CLT	93	322
3266	IAD	COS	51	1463
3267	IAD	CVG	61.49	388
3268	IAD	DAL	117.84	1163
3269	IAD	DEN	50	1452
3270	IAD	DFW	50	1172
3271	IAD	DTW	78	383
3272	IAD	EGE	147.54	1573
3273	IAD	ELP	306.76	1697
3274	IAD	EWR	51	212
3275	IAD	FAY	159	284
3276	IAD	FLL	53.98	901
3277	IAD	GSO	144	239
3278	IAD	HDN	215.1	1582
3279	IAD	HNL	53.5	4817
3280	IAD	HOU	156	1201
3281	IAD	IAH	53.36	1190
3282	IAD	ILM	256.5	323
3283	IAD	IND	72	476
3284	IAD	JAC	210.5	1750
3285	IAD	JAX	75	630
3286	IAD	JFK	50.5	228
3287	IAD	LAS	50	2065
3288	IAD	LAX	56	2288
3289	IAD	LGA	63	229
3290	IAD	LIH	325.23	4865
3291	IAD	MCI	132.1	926
3292	IAD	MCO	50	758
3293	IAD	MDW	376	577
3294	IAD	MFE	182	1492
3295	IAD	MIA	50	921
3296	IAD	MSN	179.92	684
3297	IAD	MSP	51.5	908
3298	IAD	MSY	63.22	955
3299	IAD	OAK	127	2409
3300	IAD	OGG	350.39	4754
3301	IAD	OKC	190	1136
3302	IAD	ONT	52	2242
3303	IAD	ORD	50.53	588
3304	IAD	ORF	56.42	157
3305	IAD	PBI	78.5	859
3306	IAD	PDX	89.24	2327
3307	IAD	PHL	257	135
3308	IAD	PHX	54.5	1956
3309	IAD	PIT	94	182
3310	IAD	PVD	60	371
3311	IAD	PWM	69.36	493
3312	IAD	RDU	51.27	224
3313	IAD	RNO	161.25	2249
3314	IAD	RSW	94.5	891
3315	IAD	SAN	56	2253
3316	IAD	SAT	50	1362
3317	IAD	SEA	51	2306
3318	IAD	SFO	51	2419
3319	IAD	SJC	50.5	2400
3320	IAD	SJU	96.91	1571
3321	IAD	SLC	52	1828
3322	IAD	SMF	115.74	2358
3323	IAD	SNA	194.89	2265
3324	IAD	STT	148	1606
3325	IAD	SYR	353	296
3326	IAD	TPA	57	811
3327	IAD	TUL	51.5	1027
3328	IAG	FLL	50	1176
3329	IAG	MYR	50	650
3330	IAG	PGD	50	1129
3331	IAG	PIE	50	1069
3332	IAG	SFB	50	996
3333	IAH	ABQ	86.78	744
3334	IAH	ANC	142.44	3266
3335	IAH	ASE	354	913
3336	IAH	ATL	50	689
3337	IAH	AUS	51.76	140
3338	IAH	BDL	221	1507
3339	IAH	BNA	51.41	657
3340	IAH	BOS	50.41	1597
3341	IAH	BRO	567	308
3342	IAH	BTR	299.5	253
3343	IAH	BWI	50	1235
3344	IAH	CAK	227	1085
3345	IAH	CHS	69.78	925
3346	IAH	CLE	66	1091
3347	IAH	CLT	52.01	912
3348	IAH	COS	202	809
3349	IAH	CRP	57	201
3350	IAH	CVG	89.53	871
3351	IAH	DCA	54	1208
3352	IAH	DEN	50	862
3353	IAH	DFW	50.16	224
3354	IAH	DSM	591	802
3355	IAH	DTW	50	1075
3356	IAH	EGE	150	934
3357	IAH	ELP	78	667
3358	IAH	EWR	50	1400
3359	IAH	FAY	91	1020
3360	IAH	FLL	50	966
3361	IAH	GPT	229	376
3362	IAH	GUC	140.36	886
3363	IAH	HDN	135	985
3364	IAH	HNL	162.71	3904
3365	IAH	HRL	126	295
3366	IAH	HSV	180	595
3367	IAH	IAD	51.72	1190
3368	IAH	IND	154	844
3369	IAH	JAC	142.81	1265
3370	IAH	JAN	232	351
3371	IAH	JAX	91.5	817
3372	IAH	LAS	50	1222
3373	IAH	LAX	50	1379
3374	IAH	LFT	235	201
3375	IAH	LGA	50	1416
3376	IAH	LIH	987.64	3971
3377	IAH	MAF	95.54	429
3378	IAH	MCI	75.19	643
3379	IAH	MCO	50	854
3380	IAH	MEM	59.08	468
3381	IAH	MFE	61.12	316
3382	IAH	MIA	50	964
3383	IAH	MKE	149	984
3384	IAH	MSN	194	966
3385	IAH	MSP	50	1034
3386	IAH	MSY	50	305
3387	IAH	MTJ	137.5	927
3388	IAH	OAK	50	1628
3389	IAH	OKC	88.7	395
3390	IAH	OMA	81.61	781
3391	IAH	ONT	216	1334
3392	IAH	ORD	50	925
3393	IAH	ORF	70.53	1201
3394	IAH	PBI	53	956
3395	IAH	PDX	50.11	1825
3396	IAH	PHL	50	1325
3397	IAH	PHX	62	1009
3398	IAH	PIT	103.68	1117
3399	IAH	PSP	237	1269
3400	IAH	RDU	50	1042
3401	IAH	RIC	208.5	1157
3402	IAH	RSW	75.53	861
3403	IAH	SAN	50	1303
3404	IAH	SAT	50.31	191
3405	IAH	SAV	113	851
3406	IAH	SDF	583	788
3407	IAH	SEA	50	1874
3408	IAH	SFO	52.69	1635
3409	IAH	SGF	166	513
3410	IAH	SJC	119.94	1608
3411	IAH	SJU	84.04	2007
3412	IAH	SLC	50	1195
3413	IAH	SMF	73.38	1609
3414	IAH	SNA	52.5	1346
3415	IAH	STL	74.36	667
3416	IAH	STT	151.9	2070
3417	IAH	TPA	50	787
3418	IAH	TUL	76.28	429
3419	IAH	TUS	78	936
3420	IAH	TVC	232	1149
3421	IAH	TYS	189	771
3422	IAH	XNA	157.5	438
3423	ICT	ABQ	104.97	542
3424	ICT	ATL	50.38	782
3425	ICT	AZA	50	855
3426	ICT	BDL	213	1345
3427	ICT	BNA	94.87	605
3428	ICT	BOS	159.17	1433
3429	ICT	BUR	150	1195
3430	ICT	BWI	170.92	1129
3431	ICT	CLE	137.59	870
3432	ICT	CMH	169.89	800
3433	ICT	DEN	50	420
3434	ICT	DFW	56.14	328
3435	ICT	DTW	115	810
3436	ICT	ELP	95.55	648
3437	ICT	FLL	112.4	1288
3438	ICT	GEG	133.78	1228
3439	ICT	IAH	302	542
3440	ICT	LAS	50	986
3441	ICT	LAX	50	1203
3442	ICT	LGA	147.44	1279
3443	ICT	MCO	114	1129
3444	ICT	MDW	110.92	589
3445	ICT	MKE	146.5	622
3446	ICT	MSY	92	669
3447	ICT	ORD	143.91	588
3448	ICT	PDX	132.25	1406
3449	ICT	PHL	172	1205
3450	ICT	PHX	50	870
3451	ICT	RDU	150.13	1040
3452	ICT	RNO	121.57	1213
3453	ICT	SAN	111	1166
3454	ICT	SAV	101.5	996
3455	ICT	SEA	92.78	1430
3456	ICT	SFB	52.5	1117
3457	ICT	SJC	138.79	1342
3458	ICT	SMF	124.86	1314
3459	ICT	SNA	141	1179
3460	ICT	STL	50.99	392
3461	ICT	TPA	129.42	1091
3462	ICT	TUS	140.86	856
3463	IDA	AZA	50.5	704
3464	IDA	LAS	50	538
3465	IDA	LAX	52.5	743
3466	IDA	OAK	50	666
3467	ILM	ATL	50.15	377
3468	ILM	BHM	104	511
3469	ILM	BNA	55	513
3470	ILM	CLT	63.92	185
3471	ILM	DEN	106	1522
3472	ILM	MCI	98.5	993
3473	ILM	PHL	164	413
3474	ILM	SFO	157	2481
3475	ILM	SJC	197.5	2459
3476	ILM	SLC	153	1912
3477	ILM	SMF	165	2429
3478	IND	ABQ	147.99	1161
3479	IND	ALB	138	683
3480	IND	AMA	249	901
3481	IND	ATL	50.26	432
3482	IND	AUS	50.43	919
3483	IND	AZA	50	1473
3484	IND	BDL	192	729
3485	IND	BHM	97	425
3486	IND	BNA	63.33	249
3487	IND	BOI	175.37	1563
3488	IND	BOS	65.93	818
3489	IND	BUR	132	1805
3490	IND	BWI	51.77	516
3491	IND	BZN	208.67	1326
3492	IND	CHS	50	585
3493	IND	CLT	52.76	427
3494	IND	DAL	51.05	755
3495	IND	DCA	50.79	500
3496	IND	DEN	50	977
3497	IND	DFW	51.79	761
3498	IND	DLH	302.5	574
3499	IND	DTW	52.16	231
3500	IND	EGE	301.5	1097
3501	IND	ELP	118.28	1249
3502	IND	EWR	53.11	645
3503	IND	EYW	160	1078
3504	IND	FAR	87.88	726
3505	IND	FLL	50	1005
3506	IND	GEG	173.63	1645
3507	IND	GRR	211	222
3508	IND	GSP	82.97	401
3509	IND	HNL	206.84	4341
3510	IND	HOU	62.84	861
3511	IND	HRL	111.5	1138
3512	IND	IAD	60.32	476
3513	IND	IAH	134	844
3514	IND	ISP	100	701
3515	IND	JAX	50	687
3516	IND	JFK	104.89	665
3517	IND	LAS	50	1590
3518	IND	LAX	51	1814
3519	IND	LBB	174.6	956
3520	IND	LGA	98	660
3521	IND	LIH	249.47	4390
3522	IND	MAF	311	1039
3523	IND	MCI	50.51	451
3524	IND	MCO	50	829
3525	IND	MDW	51	162
3526	IND	MEM	89.14	381
3527	IND	MHT	90.5	803
3528	IND	MIA	121.5	1020
3529	IND	MSP	50.08	503
3530	IND	MSY	51	707
3531	IND	MYR	50	583
3532	IND	OAK	83.06	1933
3533	IND	OKC	97.47	688
3534	IND	ONT	157	1768
3535	IND	ORD	51.8	177
3536	IND	PBI	96.05	967
3537	IND	PDX	88.83	1877
3538	IND	PGD	50	916
3539	IND	PHL	50	588
3540	IND	PHX	51.08	1488
3541	IND	PIE	50	840
3542	IND	PIT	271	326
3543	IND	PVD	82	792
3544	IND	RDU	65.17	489
3545	IND	RNO	182.88	1776
3546	IND	ROC	142	505
3547	IND	RSW	50	945
3548	IND	SAN	50	1782
3549	IND	SAT	91.58	985
3550	IND	SAV	50	596
3551	IND	SEA	51.5	1866
3552	IND	SFB	50	807
3553	IND	SFO	55	1943
3554	IND	SJC	76	1925
3555	IND	SJU	108.73	1902
3556	IND	SLC	51	1355
3557	IND	SMF	112.73	1883
3558	IND	SNA	142	1792
3559	IND	SRQ	50	876
3560	IND	STL	128.5	229
3561	IND	STT	314.5	1947
3562	IND	STX	275.72	1989
3563	IND	TPA	50	837
3564	IND	TUL	135	577
3565	IND	TUS	102.69	1472
3566	IND	VPS	51.5	637
3567	ISP	ABQ	239.14	1861
3568	ISP	ALB	240	140
3569	ISP	ATL	50	795
3570	ISP	AUS	126	1559
3571	ISP	BHM	111	902
3572	ISP	BNA	132	803
3573	ISP	BOS	104.75	153
3574	ISP	BUF	83.57	326
3575	ISP	BWI	50.42	220
3576	ISP	CHS	197.15	666
3577	ISP	CLT	134	575
3578	ISP	CMH	93.09	519
3579	ISP	COS	77	1678
3580	ISP	DAL	97	1420
3581	ISP	DEN	53	1659
3582	ISP	DTW	51	540
3583	ISP	ECP	160.03	1012
3584	ISP	ELP	90	1944
3585	ISP	FLL	51.5	1092
3586	ISP	HOU	177.22	1465
3587	ISP	IND	253.63	701
3588	ISP	JAX	93.14	858
3589	ISP	LAS	77	2282
3590	ISP	LAX	148	2510
3591	ISP	MCI	126	1148
3592	ISP	MCO	50	971
3593	ISP	MDW	83.88	765
3594	ISP	MEM	162	1002
3595	ISP	MIA	50	1113
3596	ISP	MKE	115	777
3597	ISP	MSP	55	1057
3598	ISP	MSY	51	1218
3599	ISP	MYR	50	586
3600	ISP	OMA	134	1188
3601	ISP	ORD	50	773
3602	ISP	ORF	123.43	317
3603	ISP	PBI	50	1052
3604	ISP	PHX	187	2189
3605	ISP	PIT	173.76	375
3606	ISP	RDU	82	459
3607	ISP	RSW	50	1101
3608	ISP	SAN	403	2481
3609	ISP	SAT	148.36	1624
3610	ISP	SEA	199.64	2448
3611	ISP	SJC	121	2602
3612	ISP	SJU	50	1597
3613	ISP	SLC	394.36	2022
3614	ISP	STL	173.79	929
3615	ISP	TPA	50	1034
3616	ITO	HNL	51.13	216
3617	ITO	LAX	108	2449
3618	ITO	LIH	50.81	318
3619	ITO	OGG	50.12	121
3620	JAC	ATL	72.5	1572
3621	JAC	BDL	195	1922
3622	JAC	BOS	163.16	1996
3623	JAC	BWI	161.74	1784
3624	JAC	DEN	50	406
3625	JAC	DFW	58	1047
3626	JAC	EWR	114	1874
3627	JAC	IAD	210.5	1750
3628	JAC	IAH	193	1265
3629	JAC	JFK	163.5	1894
3630	JAC	MSP	93.5	872
3631	JAC	ORD	85	1162
3632	JAC	PIT	125	1575
3633	JAC	SLC	56.43	205
3634	JAN	ATL	50.23	341
3635	JAN	DEN	51.5	967
3636	JAN	MCO	52	588
3637	JAN	PDX	97.5	1958
3638	JAX	ABQ	195.23	1480
3639	JAX	ALB	101	951
3640	JAX	ANC	236	3687
3641	JAX	ATL	50.5	270
3642	JAX	AUS	51	954
3643	JAX	BDL	113	935
3644	JAX	BLV	50	723
3645	JAX	BNA	50.17	483
3646	JAX	BOI	315.12	2091
3647	JAX	BOS	61.34	1010
3648	JAX	BUF	51.5	874
3649	JAX	BUR	145.6	2149
3650	JAX	BWI	54.63	663
3651	JAX	CLE	51	753
3652	JAX	CLT	50.33	328
3653	JAX	CMH	89.56	659
3654	JAX	CVG	50	613
3655	JAX	DAL	94.17	907
3656	JAX	DCA	59.5	634
3657	JAX	DEN	50.5	1447
3658	JAX	DFW	51.8	918
3659	JAX	DTW	50	813
3660	JAX	ELP	170	1462
3661	JAX	EWR	64.49	820
3662	JAX	FAI	350	3640
3663	JAX	FLL	50	319
3664	JAX	FSD	136.5	1224
3665	JAX	GEG	184	2232
3666	JAX	GSP	100.97	305
3667	JAX	HNL	302.91	4702
3668	JAX	HOU	51.82	816
3669	JAX	IAD	64	630
3670	JAX	IAH	90.55	817
3671	JAX	IND	50	687
3672	JAX	ISP	99.06	858
3673	JAX	JFK	57	828
3674	JAX	LAS	50.5	1965
3675	JAX	LAX	107.43	2153
3676	JAX	LCK	50	646
3677	JAX	LGA	84.42	833
3678	JAX	LIH	342	4765
3679	JAX	MAF	157.92	1217
3680	JAX	MCI	54	955
3681	JAX	MDW	57.5	849
3682	JAX	MHT	196.35	1028
3683	JAX	MKE	54	925
3684	JAX	MSP	51.5	1174
3685	JAX	MSY	116.91	514
3686	JAX	OAK	147.99	2358
3687	JAX	OKC	93.12	983
3688	JAX	OMA	142.92	1088
3689	JAX	ONT	156.5	2106
3690	JAX	ORD	50	864
3691	JAX	ORF	50	542
3692	JAX	PDX	95	2429
3693	JAX	PHL	50	742
3694	JAX	PHX	136.44	1786
3695	JAX	PIT	50	694
3696	JAX	PSP	156	2044
3697	JAX	PVD	89.69	962
3698	JAX	PWM	97	1101
3699	JAX	RDU	69.73	407
3700	JAX	RIC	92.84	544
3701	JAX	SAN	132.86	2089
3702	JAX	SAT	54	1007
3703	JAX	SDF	50	578
3704	JAX	SEA	92	2443
3705	JAX	SJU	125.74	1288
3706	JAX	SLC	189.35	1835
3707	JAX	SMF	184	2324
3708	JAX	SNA	76	2123
3709	JAX	STL	54	753
3710	JAX	TTN	51	777
3711	JAX	TUL	149.21	909
3712	JAX	TUS	203.49	1729
3713	JFK	ABQ	60	1826
3714	JFK	ACK	51.41	199
3715	JFK	ATL	51	760
3716	JFK	AUS	51	1521
3717	JFK	BGR	50	382
3718	JFK	BOS	50	187
3719	JFK	BQN	83.5	1576
3720	JFK	BTV	52	266
3721	JFK	BUF	51.81	301
3722	JFK	BUR	67	2465
3723	JFK	CHS	51.5	636
3724	JFK	CLE	295.59	425
3725	JFK	CLT	50.26	541
3726	JFK	CMH	246	483
3727	JFK	DAB	55	891
3728	JFK	DCA	53	213
3729	JFK	DEN	50.09	1626
3730	JFK	DFW	51	1391
3731	JFK	DTW	60.82	509
3732	JFK	EGE	117	1746
3733	JFK	FLL	50	1069
3734	JFK	HNL	83.18	4983
3735	JFK	HOU	68	1428
3736	JFK	HYA	67	196
3737	JFK	IAD	50.5	228
3738	JFK	IND	111.42	665
3739	JFK	JAC	82	1894
3740	JFK	JAX	51	828
3741	JFK	KOA	251	4953
3742	JFK	LAS	50	2248
3743	JFK	LAX	51	2475
3744	JFK	LGB	67	2465
3745	JFK	MCO	51	944
3746	JFK	MIA	50	1089
3747	JFK	MOB	130.5	1062
3748	JFK	MSP	51	1029
3749	JFK	MSY	51	1182
3750	JFK	MVY	62.86	173
3751	JFK	OAK	102.5	2576
3752	JFK	OGG	141.68	4924
3753	JFK	ONT	82	2429
3754	JFK	ORD	50	740
3755	JFK	ORH	50.5	150
3756	JFK	PBI	50	1028
3757	JFK	PDX	50.5	2454
3758	JFK	PHL	128	94
3759	JFK	PHX	52	2153
3760	JFK	PIT	172.5	340
3761	JFK	PSE	92	1617
3762	JFK	PSP	67	2378
3763	JFK	PWM	50.5	273
3764	JFK	RDU	63	427
3765	JFK	RNO	78	2411
3766	JFK	ROC	52.73	264
3767	JFK	RSW	51	1074
3768	JFK	SAN	51	2446
3769	JFK	SAT	51	1587
3770	JFK	SAV	51.5	718
3771	JFK	SEA	51	2422
3772	JFK	SFO	51	2586
3773	JFK	SJC	50	2569
3774	JFK	SJU	50	1598
3775	JFK	SLC	51	1990
3776	JFK	SMF	98	2521
3777	JFK	SNA	137.5	2454
3778	JFK	SRQ	77	1041
3779	JFK	STT	82	1623
3780	JFK	SYR	52.5	209
3781	JFK	TPA	51	1005
3782	JHM	HNL	94.14	84
3783	JNU	ANC	50	571
3784	JNU	CDV	58.5	411
3785	JNU	GST	90	41
3786	JNU	KTN	58	234
3787	JNU	PSG	65.5	123
3788	JNU	SEA	51.5	909
3789	JNU	SIT	54.5	95
3790	JNU	WRG	58.5	153
3791	JNU	YAK	58.5	198
3792	KOA	ANC	62.32	2874
3793	KOA	ATL	175.84	4447
3794	KOA	BLI	70.92	2732
3795	KOA	BNA	258.87	4301
3796	KOA	BOS	208.75	5071
3797	KOA	CLE	178.48	4528
3798	KOA	CLT	244	4629
3799	KOA	CMH	374	4483
3800	KOA	DEN	208.64	3329
3801	KOA	DFW	192	3724
3802	KOA	DTW	629.08	4446
3803	KOA	EWR	59.5	4932
3804	KOA	HNL	54	163
3805	KOA	JFK	252.5	4953
3806	KOA	LAX	58	2504
3807	KOA	LGA	457	4946
3808	KOA	LIH	52	263
3809	KOA	MSP	102.7	3951
3810	KOA	OAK	55	2378
3811	KOA	OGG	50.54	84
3812	KOA	ORD	245.48	4213
3813	KOA	PDX	61	2607
3814	KOA	PHX	60	2860
3815	KOA	PIT	302.5	4619
3816	KOA	SAN	51.29	2556
3817	KOA	SEA	55	2688
3818	KOA	SFO	58	2367
3819	KOA	SJC	61.5	2384
3820	KOA	SLC	171	2966
3821	KOA	SMF	72.5	2435
3822	KTN	ANC	64	775
3823	KTN	JNU	58.5	234
3824	KTN	PHX	71.37	1787
3825	KTN	PSG	50.36	111
3826	KTN	SEA	56	680
3827	KTN	SIT	52.66	183
3828	KTN	WRG	53.5	82
3829	LAN	ORD	209	179
3830	LAS	ABQ	50	486
3831	LAS	ALB	54.5	2237
3832	LAS	AMA	56.94	758
3833	LAS	ANC	77.32	2304
3834	LAS	ATL	50	1747
3835	LAS	ATW	53.5	1510
3836	LAS	AUS	50	1090
3837	LAS	AZA	50	276
3838	LAS	BDL	54	2297
3839	LAS	BHM	92.58	1618
3840	LAS	BIL	50	754
3841	LAS	BIS	50	1048
3842	LAS	BLI	50	954
3843	LAS	BLV	50	1400
3844	LAS	BNA	50	1587
3845	LAS	BOI	50	519
3846	LAS	BOS	50	2381
3847	LAS	BQN	110.5	3155
3848	LAS	BUF	75.46	1986
3849	LAS	BUR	50	223
3850	LAS	BWI	50	2106
3851	LAS	BZN	50	701
